진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2019,일반의,N35,108,251,264,16332370,11940710
2019,일반의,N36,481,914,932,62945840,46084890
2019,일반의,N37,435,700,702,17436200,12650820
2019,일반의,N39,53994,110140,113233,5844736680,4512603920
2019,일반의,N40,214970,835495,835505,17918060280,13660157930
2019,일반의,N41,35398,100519,100559,4075253850,2837519610
2019,일반의,N42,1656,3668,3669,86731880,65624870
2019,일반의,N43,889,1415,1435,75308220,55646940
2019,일반의,N44,164,202,202,5450250,3868490
2019,일반의,N45,7432,15942,15990,548889620,390535850
2019,일반의,N46,30837,48914,48913,2848881870,1966370640
2019,일반의,N47,607,758,758,28447680,20690380
2019,일반의,N48,18705,26412,26416,655192640,481156650
2019,일반의,N49,1037,1910,1909,53524440,38416280
2019,일반의,N50,1226,2307,2307,47248350,34636470
2019,일반의,N51,768,1193,1193,63720100,45199580
2019,일반의,N60,14543,17297,17345,753737420,532914820
2019,일반의,N61,1632,3574,3582,81767140,58298640
2019,일반의,N62,4183,10713,10726,2726694460,2129275330
2019,일반의,N63,18906,26334,26412,1502708350,1073661170
2019,일반의,N64,41596,50216,50242,1813899640,1289391450
2019,일반의,N70,1590,2938,3084,386551560,294100630
2019,일반의,N71,7846,13166,13181,485133720,342888220
2019,일반의,N72,153846,263470,263481,11014372070,7771471380
2019,일반의,N73,25433,47164,47566,2682582320,1897696220
2019,일반의,N74,3010,5491,5503,306024550,215327510
2019,일반의,N75,2349,5118,5143,346358340,244921960
2019,일반의,N76,176770,324081,324113,11527198070,8155486470
2019,일반의,N77,7787,16429,16428,529006100,376799320
2019,일반의,N80,6293,10361,11345,1064335470,786651210
2019,일반의,N81,736,1392,1674,196692340,150834030
2019,일반의,N82,10,17,22,1531280,1083880
2019,일반의,N83,6024,7824,8192,700107750,522047880
2019,일반의,N84,12353,20745,21030,2883631390,2015515650
2019,일반의,N85,4392,7683,7729,936848220,643924690
2019,일반의,N86,23780,47517,47518,2603740870,1830525630
2019,일반의,N87,13642,25326,25406,1784429070,1261729430
2019,일반의,N88,337,458,520,35773480,27475640
2019,일반의,N89,1638,1794,1798,35166700,25385920
2019,일반의,N90,569,723,723,28434100,20259480
2019,일반의,N91,33986,47754,47759,1882342000,1321560710
2019,일반의,N92,28177,43548,43558,1620042780,1136293600
2019,일반의,N93,42420,65531,65637,3376490500,2371851410
2019,일반의,N94,47933,80366,80366,1548121040,1093836330
2019,일반의,N95,94866,273516,273533,4785142600,3450211930
2019,일반의,N96,1353,2196,2196,273669750,175984950
2019,일반의,N97,58728,382055,382088,52585760640,34620742880
2019,일반의,N98,926,1548,1702,344808760,226019910
2019,일반의,N99,13,24,31,4402830,3193290
2019,일반의,O00,1287,3609,3888,253338250,181656590
2019,일반의,O01,49,159,159,6684960,5004720
2019,일반의,O02,4983,11337,11437,1470271700,1179988450
2019,일반의,O03,1000,2028,2037,135784180,108065480
2019,일반의,O04,45,72,72,5461940,4120840
2019,일반의,O05,74,122,123,6926090,5263430
2019,일반의,O06,169,280,286,12950740,10254550
2019,일반의,O08,481,817,838,29744220,22521310
2019,일반의,O10,36,69,69,2157970,1783070
2019,일반의,O11,2,2,7,2327770,2187460
2019,일반의,O12,57,63,77,7209010,6402650
2019,일반의,O13,88,230,281,26545330,24157460
2019,일반의,O14,40,43,240,65861670,57703860
2019,일반의,O15,5,5,19,6362820,5657480
2019,일반의,O16,31,63,70,6268660,5614220
2019,일반의,O20,3596,6326,7349,515500350,452954270
2019,일반의,O21,1110,1955,2194,77061540,67291130
2019,일반의,O22,182,228,233,22574600,20266340
2019,일반의,O23,867,2067,2080,51886590,46305110
2019,일반의,O24,1932,4208,4490,279056320,245326360
2019,일반의,O25,3,4,4,65080,45680
2019,일반의,O26,1837,6489,6592,782525160,695125430
2019,일반의,O28,353,378,378,9487730,8244530
2019,일반의,O29,1,1,1,23030,20730
2019,일반의,O30,2083,6706,7028,626949660,562183820
2019,일반의,O31,51,145,145,12533550,11281650
2019,일반의,O32,282,349,1389,398010710,354305120
2019,일반의,O33,769,794,5310,1619693330,1438666280
2019,일반의,O34,993,1835,5184,1374090600,1232620140
2019,일반의,O35,37,44,44,2294650,1996050
2019,일반의,O36,85,161,276,48711590,41364020
2019,일반의,O40,4,10,18,2308290,2043730
2019,일반의,O41,66,113,317,80450360,71598590
2019,일반의,O42,363,399,1113,274155130,249221510
2019,일반의,O43,2,5,5,888870,582470
2019,일반의,O44,308,481,696,129793880,115887390
2019,일반의,O45,21,21,126,48780830,43128650
2019,일반의,O46,72,86,121,13237910,11604940
2019,일반의,O47,195,261,410,55083850,48109090
2019,일반의,O48,1,5,5,62930,44330
2019,일반의,O60,1659,2492,6791,839797130,730713290
2019,일반의,O61,99,107,382,98551840,84613720
2019,일반의,O62,12,16,21,2379350,2076230
2019,일반의,O63,72,73,433,146047530,126308820
2019,일반의,O64,37,39,232,81070300,71013290
2019,일반의,O65,393,405,2631,834860880,756276060
2019,일반의,O66,29,29,129,39467180,34667590
2019,일반의,O68,161,162,1097,349989240,313150700
2019,일반의,O69,3,5,11,2005250,1860240
2019,일반의,O70,6,9,9,165750,118950
2019,일반의,O71,14,30,33,2352640,2090240
2019,일반의,O72,146,210,224,12877210,9142190
2019,일반의,O73,31,59,59,4934270,3345970
2019,일반의,O75,15,19,44,22003790,21747430
2019,일반의,O80,3261,3355,10795,4935011210,4862570920
2019,일반의,O81,430,438,1451,801474270,792610900
2019,일반의,O82,2918,3211,14840,4703307340,4169785350
2019,일반의,O83,614,639,2136,1022012150,1006409810
2019,일반의,O84,17,18,112,36450800,32494250
2019,일반의,O85,6,8,9,611050,446720
2019,일반의,O86,1847,2982,3028,55507770,39140920
2019,일반의,O87,60,69,161,63659620,62543370
2019,일반의,O89,2,2,2,134310,94110
2019,일반의,O90,1286,2204,2247,46498000,32973310
2019,일반의,O91,910,1233,1233,19128030,13470970
2019,일반의,O92,418,510,510,9506350,6685350
2019,일반의,O94,3,4,4,181520,127320
2019,일반의,O98,37,43,46,1446900,1225810
2019,일반의,O99,1400,2268,2332,54579720,45069010
2019,일반의,P00,2,2,2,174360,129560
2019,일반의,P01,14,19,19,1470830,1259730
2019,일반의,P02,5,10,10,184600,173500
2019,일반의,P03,1,1,1,11210,9710
2019,일반의,P05,42,115,115,5280460,3831760
2019,일반의,P07,180,953,1134,73904740,69253020
2019,일반의,P10,1,1,1,12610,12010
2019,일반의,P11,1,1,1,12610,12010
2019,일반의,P12,22,27,27,461980,433980
2019,일반의,P13,58,64,66,1889150,1807980
2019,일반의,P14,30,80,185,22536970,19628370
2019,일반의,P15,1,1,1,17890,17090
2019,일반의,P20,2,2,4,1737640,1711810
2019,일반의,P21,10,43,43,4963230,3959930
2019,일반의,P22,166,4946,5017,408798030,374817490
2019,일반의,P23,86,259,259,4429620,3149320
2019,일반의,P24,2,2,5,414280,409120
2019,일반의,P27,3,88,88,945570,671570
2019,일반의,P28,225,253,253,21739040,15320690
2019,일반의,P29,2,2,2,35780,34180
2019,일반의,P35,128,149,149,2419760,1756360
2019,일반의,P36,4,4,4,79260,75560
2019,일반의,P37,3,6,6,109630,99430
2019,일반의,P38,1165,1806,1806,39053420,36973920
2019,일반의,P39,158,176,176,3093150,2946450
2019,일반의,P51,19,31,31,716620,681920
2019,일반의,P52,20,595,595,30970440,27612740
2019,일반의,P54,5,6,6,100870,93570
2019,일반의,P55,1,1,1,16410,15610
2019,일반의,P57,4,5,5,225200,159700
2019,일반의,P59,2032,5915,7432,242805650,235849430
2019,일반의,P70,5,5,5,415890,398500
2019,일반의,P71,10,196,196,29963690,28092020
2019,일반의,P72,9,11,11,564850,530950
2019,일반의,P74,78,83,83,9841290,9357790
2019,일반의,P76,1,1,1,17890,17090
2019,일반의,P78,26,28,28,540750,500050
2019,일반의,P80,9,12,12,213580,154000
2019,일반의,P81,6,6,6,107330,97230
2019,일반의,P83,344,660,673,18047200,16386120
2019,일반의,P90,3,62,62,8897400,8335340
2019,일반의,P91,59,2946,2978,163669460,144531820
2019,일반의,P92,195,211,219,4570800,4351850
2019,일반의,P94,6,33,53,2059220,1914600
2019,일반의,P95,9,12,17,2776980,2229670
2019,일반의,P96,21,21,21,722370,680470
2019,일반의,Q00,2,2,4,844460,670610
2019,일반의,Q01,2,3,3,38110,31810
2019,일반의,Q02,4,139,139,5927510,5297810
2019,일반의,Q03,16,730,730,32960360,29285230
2019,일반의,Q04,38,998,999,44246330,37137600
2019,일반의,Q05,25,173,173,6189390,5385090
2019,일반의,Q06,4,4,4,121590,92490
2019,일반의,Q07,12,112,112,4743840,4654640
2019,일반의,Q10,66,100,100,2836570,2120570
2019,일반의,Q11,2,2,2,47390,33290
2019,일반의,Q12,2,2,2,33580,28080
2019,일반의,Q13,1,1,1,15690,10990
2019,일반의,Q14,2,3,3,294180,218180
2019,일반의,Q15,7,11,11,159460,127960
2019,일반의,Q16,353,1397,1554,227132740,192764490
2019,일반의,Q17,194,380,409,43003120,36875700
2019,일반의,Q18,268,547,547,15830010,11512890
2019,일반의,Q20,9,158,158,4450540,4364940
2019,일반의,Q21,262,576,600,23231380,19615150
2019,일반의,Q22,13,38,38,1085300,956900
2019,일반의,Q23,53,167,167,6497670,5680470
2019,일반의,Q24,43,116,116,3732790,3146090
2019,일반의,Q25,58,82,82,5082500,4345600
2019,일반의,Q26,4,17,17,422870,351370
2019,일반의,Q27,49,89,89,6420070,5531320
2019,일반의,Q28,49,85,85,4200620,2993220
2019,일반의,Q30,5,5,5,94620,66420
2019,일반의,Q31,8,9,9,156060,148960
2019,일반의,Q32,2,2,2,220450,154450
2019,일반의,Q33,6,7,7,88370,74070
2019,일반의,Q34,16,16,16,932400,659700
2019,일반의,Q35,14,14,14,229520,187820
2019,일반의,Q36,55,58,58,928980,689480
2019,일반의,Q37,3,3,3,42590,33590
2019,일반의,Q38,1201,1472,1473,61988480,58081420
2019,일반의,Q39,18,19,19,966670,686070
2019,일반의,Q40,15,23,23,2333250,2150450
2019,일반의,Q41,2,2,3,553090,427100
2019,일반의,Q42,3,22,22,294680,257380
2019,일반의,Q43,19,110,119,6045410,5324660
2019,일반의,Q44,1419,1690,1690,196717120,134379380
2019,일반의,Q45,11,14,14,1481940,1046840
2019,일반의,Q50,41,48,48,2937210,2068810
2019,일반의,Q51,178,333,346,73545340,50686960
2019,일반의,Q52,84,128,129,4146590,3339870
2019,일반의,Q53,334,373,375,10608160,8440170
2019,일반의,Q54,43,61,61,1422630,1036230
2019,일반의,Q55,200,221,221,5780890,4314690
2019,일반의,Q56,6,54,54,690630,486630
2019,일반의,Q60,8,10,10,364150,264150
2019,일반의,Q61,797,1052,1058,68023170,47363820
2019,일반의,Q62,48,78,78,6955640,5651940
2019,일반의,Q63,17,18,18,3016230,2148930
2019,일반의,Q64,18,22,22,593310,439410
2019,일반의,Q65,75,163,203,5953940,4633100
2019,일반의,Q66,480,829,876,20080810,14614710
2019,일반의,Q67,214,297,297,5756620,4392820
2019,일반의,Q68,156,1244,1244,20433750,18107950
2019,일반의,Q69,32,41,41,1004090,811090
2019,일반의,Q70,12,15,15,253150,221150
2019,일반의,Q71,2,2,2,32580,26280
2019,일반의,Q72,4,17,17,520230,400830
2019,일반의,Q73,2,2,2,43450,30450
2019,일반의,Q74,201,559,562,12998740,9489710
2019,일반의,Q75,41,210,210,5921160,5317360
2019,일반의,Q76,99,155,155,2891040,2233340
2019,일반의,Q77,11,43,43,1804260,1466460
2019,일반의,Q78,32,91,120,5542370,4360030
2019,일반의,Q79,50,291,291,10938280,9798580
2019,일반의,Q80,108,178,178,2715440,2003040
2019,일반의,Q81,94,163,163,3597620,2593830
2019,일반의,Q82,1879,2939,2939,128044030,91722930
2019,일반의,Q83,658,1400,1511,479337270,377470320
2019,일반의,Q84,80,162,162,3584100,2631100
2019,일반의,Q85,955,2548,2547,547762520,480059900
2019,일반의,Q86,1,3,3,38110,26810
2019,일반의,Q87,111,2314,2421,135790040,123915940
2019,일반의,Q89,77,177,189,10033460,8506500
2019,일반의,Q90,117,2730,2731,114083010,103662820
2019,일반의,Q91,2,2,2,37090,31190
2019,일반의,Q92,2,2,2,31700,24100
2019,일반의,Q93,34,1021,1021,60488380,56176390
2019,일반의,Q96,32,110,110,2542100,2004900
2019,일반의,Q97,1,1,1,73140,51240
2019,일반의,Q98,25,220,220,6196100,5403800
2019,일반의,Q99,28,525,525,21729480,16459670
2019,일반의,R00,20692,28947,28985,894137090,639854800
2019,일반의,R01,352,402,402,13377870,10453170
2019,일반의,R02,37,234,240,5598470,4334920
2019,일반의,R03,25063,28338,28333,483847030,387099710
2019,일반의,R04,9303,12088,12113,337201290,247424390
2019,일반의,R05,20559,33489,33514,621474870,473485260
2019,일반의,R06,9999,14423,14449,1218236920,946239860
2019,일반의,R07,57140,68471,68906,2541224320,1820541160
2019,일반의,R09,4149,6821,6834,121699630,91703070
2019,일반의,R10,213461,300660,302623,9946669460,7221315980
2019,일반의,R11,106228,139040,139375,2484718600,1865494870
2019,일반의,R12,13263,20627,20630,394579350,290672880
2019,일반의,R13,2022,11207,11212,801094810,641207430
2019,일반의,R14,2389,3154,3154,55758740,41406680
2019,일반의,R15,270,364,366,16120290,11877120
2019,일반의,R16,143,172,172,13772900,9581240
2019,일반의,R17,1179,1519,1520,69011510,49300310
2019,일반의,R18,333,457,499,29773100,21465520
2019,일반의,R19,9796,11759,11770,591971710,419778670
2019,일반의,R20,1698,2112,2115,73618610,53191100
2019,일반의,R21,5124,7200,7200,117428270,89502870
2019,일반의,R22,5615,8365,8400,343270350,246385160
2019,일반의,R23,9072,17851,17851,316142750,230246550
2019,일반의,R25,6906,10890,10890,233013950,174927760
2019,일반의,R26,741,1958,1974,74496710,54938720
2019,일반의,R27,67,186,186,21686730,15669750
2019,일반의,R29,462,1055,1058,24586430,17791150
2019,일반의,R30,4892,11003,11005,514085190,402891730
2019,일반의,R31,19552,27369,27360,1518113470,1080554680
2019,일반의,R32,8330,18395,18421,306729490,253130680
2019,일반의,R33,1308,3521,3520,219070170,168094490
2019,일반의,R34,351,675,675,38795370,31154570
2019,일반의,R35,9457,18128,18130,318101450,248878600
2019,일반의,R36,74,102,102,3630730,2614430
2019,일반의,R39,2764,9879,9881,586955390,467588820
2019,일반의,R40,90,153,152,5948260,4395360
2019,일반의,R41,5638,13917,13947,269300170,213419860
2019,일반의,R42,118100,179929,181511,5058545230,3800663700
2019,일반의,R43,380,587,587,13730230,10028630
2019,일반의,R44,447,521,521,15822350,11667250
2019,일반의,R45,2111,3502,3508,67377620,51178360
2019,일반의,R46,24,66,66,1237160,916660
2019,일반의,R47,506,3507,3507,60083420,45863820
2019,일반의,R48,5,5,5,82340,57740
2019,일반의,R49,352,413,415,9363690,6948970
2019,일반의,R50,77959,111196,116154,3081697160,2435876060
2019,일반의,R51,135186,196910,197359,6210587910,4499364910
2019,일반의,R52,36544,71529,71573,1305788280,990504510
2019,일반의,R53,11044,16250,16396,482865160,365317050
2019,일반의,R54,1181,3534,3548,234134320,188917810
2019,일반의,R55,3433,4167,4270,206412550,148693840
2019,일반의,R56,882,1507,1562,48121660,37529270
2019,일반의,R57,485,1596,1596,40590090,31596470
2019,일반의,R58,316,412,412,7200980,5513980
2019,일반의,R59,3556,5155,5155,270263880,190976680
2019,일반의,R60,36379,64956,65014,1532310800,1136202710
2019,일반의,R61,2043,2933,2952,78856020,58126120
2019,일반의,R62,4307,89623,92526,3040945690,2661050250
2019,일반의,R63,24934,47029,47131,1182852430,940709700
2019,일반의,R64,77,154,153,5109820,4857680
2019,일반의,R65,4,5,5,94600,75600
2019,일반의,R68,39634,46927,46870,808770950,582646720
2019,일반의,R69,261,289,289,6412470,4820070
2019,일반의,R70,229,426,426,13711830,7333750
2019,일반의,R71,50,55,55,1672210,1193610
2019,일반의,R72,1022,1174,1175,40951770,29132240
2019,일반의,R73,73885,108342,108369,2229692170,1737613240
2019,일반의,R74,897,1147,1147,43117650,30867930
2019,일반의,R75,1,1,1,19980,14080
2019,일반의,R76,3400,5877,5875,235788930,135984050
2019,일반의,R77,305,381,381,16374720,11863710
2019,일반의,R78,71,97,97,3697980,2603290
2019,일반의,R79,3542,4218,4217,165522850,115914490
2019,일반의,R80,6075,7569,7566,174270740,125296030
2019,일반의,R81,8869,14109,14109,223112120,178276030
2019,일반의,R82,4239,4867,4864,113857100,82915690
2019,일반의,R83,4,5,5,62590,52690
2019,일반의,R84,82,94,106,4483360,3214330
2019,일반의,R85,10,12,12,165900,131500
2019,일반의,R86,326,463,463,16622080,11852380
2019,일반의,R87,15242,22898,22893,1750625720,1231375230
2019,일반의,R89,100,162,162,3585690,2700190
2019,일반의,R90,808,915,915,30340660,22239060
2019,일반의,R91,11001,13025,13020,790382320,563231340
2019,일반의,R92,21979,23714,23714,589334370,419680090
2019,일반의,R93,6550,7179,7177,867081100,608658720
2019,일반의,R94,23494,28980,28979,1226594900,869197700
2019,일반의,R96,2,2,2,26900,23900
2019,일반의,R99,6,6,6,86460,77160
2019,일반의,S00,71885,127592,128118,2795911050,2092034730
2019,일반의,S01,104572,252461,253182,6355022590,4725451340
2019,일반의,S02,1912,3310,4282,207674670,154057280
2019,일반의,S03,4690,7766,7804,158980950,117281020
2019,일반의,S04,341,885,885,35344830,24987130
2019,일반의,S05,2424,3548,3564,85360260,62657310
2019,일반의,S06,3693,5680,10017,657194600,493778610
2019,일반의,S07,1678,4025,4033,98621050,73747390
2019,일반의,S08,49,97,97,2475950,1870850
2019,일반의,S09,1443,2888,2945,100646210,73124510
2019,일반의,S10,2261,3657,3672,81168070,60349780
2019,일반의,S11,2461,5421,5428,119108950,89682280
2019,일반의,S12,116,352,669,30648290,22839150
2019,일반의,S13,170009,451326,465536,12149701590,8839133450
2019,일반의,S14,750,3674,4210,210798820,155577030
2019,일반의,S15,23,40,40,771290,565590
2019,일반의,S16,520,1025,1047,27958230,20609320
2019,일반의,S17,44,93,100,2293440,1880860
2019,일반의,S19,112,351,351,10764780,7700580
2019,일반의,S20,36377,59951,60542,1462532220,1101209960
2019,일반의,S21,4660,12538,12594,266302040,204996250
2019,일반의,S22,25781,66723,98256,4400245930,3269257090
2019,일반의,S23,101019,179459,181616,4838044890,3598312920
2019,일반의,S24,63,207,417,25435370,18661580
2019,일반의,S25,17,27,27,672620,524620
2019,일반의,S26,2,2,2,30200,21300
2019,일반의,S27,55,100,216,12859140,9525140
2019,일반의,S28,38,57,57,1813310,1360310
2019,일반의,S29,371,529,554,12098140,8913570
2019,일반의,S30,12669,24143,24945,588969160,447075100
2019,일반의,S31,10232,25391,25514,553575110,427162050
2019,일반의,S32,7758,25232,44341,2222681770,1664465940
2019,일반의,S33,433342,1295307,1358744,35559140400,26418373920
2019,일반의,S34,258,760,787,21338350,16399780
2019,일반의,S35,49,82,82,2197460,1689460
2019,일반의,S36,34,75,96,3560250,2686100
2019,일반의,S37,110,178,217,8975670,6613920
2019,일반의,S38,25,53,120,14216230,10989950
2019,일반의,S39,600,1127,1181,28257990,21699140
2019,일반의,S40,9969,20663,21235,508535390,381514190
2019,일반의,S41,5614,13983,14036,313093430,236922810
2019,일반의,S42,4071,14924,18527,695895830,519584230
2019,일반의,S43,140388,397497,403027,9350756010,6923456200
2019,일반의,S44,376,1085,1144,43956750,32159850
2019,일반의,S45,65,151,151,4214870,3154470
2019,일반의,S46,19679,73841,78302,2231181700,1646722710
2019,일반의,S47,53,106,106,2297880,1709980
2019,일반의,S48,5,10,25,3984090,2955470
2019,일반의,S49,473,1309,1326,31698980,23223850
2019,일반의,S50,21115,40544,40611,948224950,709686000
2019,일반의,S51,22919,66811,66888,1572079930,1196883040
2019,일반의,S52,11919,54602,60534,2411914200,1782816710
2019,일반의,S53,45452,108690,109259,2805762500,2043129140
2019,일반의,S54,345,1181,1225,41765160,30483620
2019,일반의,S55,99,243,243,6288510,4640110
2019,일반의,S56,1836,5920,6205,203962900,147908640
2019,일반의,S57,358,1165,1171,26957890,20823600
2019,일반의,S58,9,30,30,636980,521580
2019,일반의,S59,322,636,639,15835690,11844790
2019,일반의,S60,65633,105222,105408,2697279080,1974071300
2019,일반의,S61,192659,514477,514918,12601976200,9254619590
2019,일반의,S62,23305,79589,82950,2981880260,2151261490
2019,일반의,S63,177896,337843,338915,9117197880,6550616760
2019,일반의,S64,388,950,1066,39310380,28995210
2019,일반의,S65,1431,3312,3339,90264940,65496520
2019,일반의,S66,6179,21048,22327,861536710,624746560
2019,일반의,S67,4104,11003,11103,300173230,219183800
2019,일반의,S68,311,1576,1755,64342660,47319510
2019,일반의,S69,1430,2857,2871,86864870,62524900
2019,일반의,S70,13951,26541,27212,623710680,475916730
2019,일반의,S71,7018,19281,19378,452074360,341766550
2019,일반의,S72,1691,7071,11600,508215030,386748390
2019,일반의,S73,18152,43436,44445,984147390,741600210
2019,일반의,S74,756,1803,1817,58777970,42270970
2019,일반의,S75,87,280,330,10444010,7847180
2019,일반의,S76,5172,15998,17345,494101130,359935110
2019,일반의,S77,77,151,182,9664850,7471500
2019,일반의,S78,20,41,41,1209820,887620
2019,일반의,S79,379,914,934,21236500,16061650
2019,일반의,S80,59178,121492,122806,2849121330,2115802570
2019,일반의,S81,53677,161497,162130,3787570560,2845144940
2019,일반의,S82,9395,40349,58243,2641670690,1954885080
2019,일반의,S83,99794,266291,283977,7708689340,5654485310
2019,일반의,S84,388,1070,1105,32030990,23468510
2019,일반의,S85,197,567,606,17007620,12668100
2019,일반의,S86,7154,21453,23955,733185400,535156210
2019,일반의,S87,1341,4068,4175,106057980,79940850
2019,일반의,S88,44,100,100,3094500,2380700
2019,일반의,S89,1713,3251,3258,78203520,57500260
2019,일반의,S90,51568,84085,84338,2124944630,1557111300
2019,일반의,S91,58824,145945,146364,3354694060,2512812570
2019,일반의,S92,24686,82414,99419,4332256780,3148856820
2019,일반의,S93,238459,509758,522416,15002417990,10800194850
2019,일반의,S94,249,798,802,20650020,14867130
2019,일반의,S95,216,456,456,10482450,7623550
2019,일반의,S96,5920,16501,17471,556189980,403012050
2019,일반의,S97,1613,3696,3830,107721800,79675260
2019,일반의,S98,28,96,124,4105040,3250700
2019,일반의,S99,1519,2586,2651,69465670,50734620
2019,일반의,T00,10146,18938,19064,418813780,311918240
2019,일반의,T01,3264,8031,8063,192272310,144101700
2019,일반의,T02,11,41,43,727430,586540
2019,일반의,T03,770,1487,1491,52215530,37867070
2019,일반의,T04,97,216,216,5414000,3901480
2019,일반의,T05,5,5,5,194580,141580
2019,일반의,T06,35,99,99,1736670,1471870
2019,일반의,T07,118,177,177,3147100,2299400
2019,일반의,T08,138,626,674,18489790,14029850
2019,일반의,T09,3181,7159,7343,164503420,126270870
2019,일반의,T10,43,80,93,2360510,1779120
2019,일반의,T11,1772,4199,4199,86486670,65580650
2019,일반의,T12,58,155,155,3909430,2921030
2019,일반의,T13,2966,7713,7714,158811030,117792080
2019,일반의,T14,53346,98835,99133,2209162150,1630412530
2019,일반의,T15,14866,20205,20205,719311410,510802860
2019,일반의,T16,12229,14699,14700,418997540,302997130
2019,일반의,T17,10508,11703,11703,321965070,234006050
2019,일반의,T18,752,874,874,30667470,22526090
2019,일반의,T19,947,1180,1180,71423210,51337070
2019,일반의,T20,10958,25984,26266,1133482990,816789330
2019,일반의,T21,9260,29390,29618,1117165620,806774390
2019,일반의,T22,24866,76424,76591,2791077700,1986433490
2019,일반의,T23,54945,145392,145563,6026567260,4330139470
2019,일반의,T24,18379,71648,72176,2708707000,1940083010
2019,일반의,T25,13521,53501,53966,2282658490,1661463390
2019,일반의,T26,448,765,765,23420360,16779130
2019,일반의,T27,14,17,36,1160170,850190
2019,일반의,T28,129,206,206,5278800,3781580
2019,일반의,T29,996,3065,3105,143047150,102591530
2019,일반의,T30,25669,65018,65070,2528268440,1807326600
2019,일반의,T31,4061,16718,16786,932392640,693842380
2019,일반의,T32,2,2,2,59540,41840
2019,일반의,T33,1184,1940,1940,37455460,27618980
2019,일반의,T34,29,93,93,2486470,1919170
2019,일반의,T35,335,491,491,9052940,6666840
2019,일반의,T36,5,5,5,67820,54820
2019,일반의,T37,152,623,623,22142920,16323720
2019,일반의,T38,7,13,13,193520,142720
2019,일반의,T39,3,15,16,463550,402830
2019,일반의,T40,1,1,1,15690,10990
2019,일반의,T42,13,13,16,655600,500750
2019,일반의,T43,4,4,4,84250,63050
2019,일반의,T44,1,2,2,26900,23900
2019,일반의,T45,7,40,40,531830,481730
2019,일반의,T46,20,26,26,360240,258440
2019,일반의,T47,4,4,4,54010,40410
2019,일반의,T48,9,9,9,162070,123370
2019,일반의,T49,13,33,33,459170,331870
2019,일반의,T50,23,31,31,826120,600820
2019,일반의,T51,29,46,46,784660,612060
2019,일반의,T52,33,37,57,2083060,1607330
2019,일반의,T53,6,6,6,89770,70270
2019,일반의,T54,8,8,8,187020,133520
2019,일반의,T55,7,7,7,99420,72720
2019,일반의,T56,197,523,523,11810570,8448930
2019,일반의,T57,9,36,36,938770,663170
2019,일반의,T58,9,68,86,2881320,2137910
2019,일반의,T59,7,7,7,226680,186580
2019,일반의,T60,250,349,357,6630300,5214270
2019,일반의,T61,20,22,22,419640,305840
2019,일반의,T62,144,181,181,3522390,2553490
2019,일반의,T63,12287,15130,15210,277863710,212162470
2019,일반의,T64,3,3,3,73150,51350
2019,일반의,T65,68,134,134,1909820,1414720
2019,일반의,T66,2,18,113,4164960,2896420
2019,일반의,T67,6924,12789,12906,275750440,209316700
2019,일반의,T68,11,11,13,505910,447030
2019,일반의,T69,1405,1926,1926,31731690,23263790
2019,일반의,T70,1171,4099,4099,106040970,77687170
2019,일반의,T71,2,4,4,54160,38160
2019,일반의,T73,1799,3031,3045,55977670,42295830
2019,일반의,T74,1,2,2,26030,20730
2019,일반의,T75,295,360,360,5750180,4377980
2019,일반의,T78,21213,36936,36999,749991400,562898070
2019,일반의,T79,13653,23894,23908,499801380,371102010
2019,일반의,T80,43,60,60,1570890,1105260
2019,일반의,T81,2156,5494,5689,152834050,115268040
2019,일반의,T82,19,58,58,1209610,1016110
2019,일반의,T83,962,1200,1200,72182250,51365110
2019,일반의,T84,47,248,514,25286930,19435350
2019,일반의,T85,26,34,34,951500,694400
2019,일반의,T86,2,3,3,58130,51630
2019,일반의,T87,18,154,154,2706260,2093260
2019,일반의,T88,477,824,838,16291330,12644880
2019,일반의,T90,58,196,199,3721790,2894920
2019,일반의,T91,1036,5985,6090,176454310,140210290
2019,일반의,T92,411,2953,2992,53930410,42664820
2019,일반의,T93,424,2643,2643,47047650,37269350
2019,일반의,T95,205,438,438,12476600,9026200
2019,일반의,T96,1,1,1,11210,7910
2019,일반의,T97,2,2,2,26900,18900
2019,일반의,T98,25,34,51,1941740,1484780
2019,일반의,U06,1,1,1,15690,10990
2019,일반의,U82,1,1,1,3040,2140
2019,일반의,U84,7,139,139,2490930,2472330
2019,일반의,U99,1,3,3,33630,32130
2019,일반의,Z00,10816,14124,14130,620372210,456938810
2019,일반의,Z01,4762,5421,5421,134876650,102903740
2019,일반의,Z02,239,264,264,4132350,2920150
2019,일반의,Z03,7458,8973,9024,331290310,231828530
2019,일반의,Z04,1178,1462,1462,36997350,27605170
2019,일반의,Z08,18,23,36,1717030,1236540
2019,일반의,Z09,245,403,403,8005390,6011490
2019,일반의,Z10,131,139,139,2464950,1759450
2019,일반의,Z11,137,145,145,4888560,2906220
2019,일반의,Z12,221,248,251,14102350,10001140
2019,일반의,Z13,872,1100,1100,28188130,22293830
2019,일반의,Z20,2407,2848,2848,142815190,95330710
2019,일반의,Z21,1,1,1,15690,10990
2019,일반의,Z22,219,259,259,12305560,8797120
2019,일반의,Z23,392,429,429,13410910,9451030
2019,일반의,Z24,1284,1623,1623,8539910,6040610
