진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2020,소아청소년과,M95,89,120,119,1907450,1566350
2020,소아청소년과,M96,5,11,11,164010,142010
2020,소아청소년과,M99,94,133,139,2596010,2065020
2020,소아청소년과,N00,178,329,395,16586940,13635300
2020,소아청소년과,N01,3,7,7,115060,80760
2020,소아청소년과,N02,191,247,257,5692190,4445210
2020,소아청소년과,N03,14,23,23,452850,325350
2020,소아청소년과,N04,93,196,196,3836980,2864980
2020,소아청소년과,N05,32,60,60,812920,598720
2020,소아청소년과,N06,66,107,107,1884230,1368730
2020,소아청소년과,N07,2,2,2,35040,29040
2020,소아청소년과,N08,11,26,26,543680,404180
2020,소아청소년과,N10,1783,3291,4686,238396130,207343560
2020,소아청소년과,N11,37,59,59,1011340,779740
2020,소아청소년과,N12,379,604,793,36366680,31726160
2020,소아청소년과,N13,254,439,439,19856340,17843250
2020,소아청소년과,N14,1,1,1,11540,8140
2020,소아청소년과,N15,18,40,40,772140,553940
2020,소아청소년과,N17,15,44,48,1278980,956290
2020,소아청소년과,N18,61,195,195,3538660,2816160
2020,소아청소년과,N19,31,140,140,2159300,1739400
2020,소아청소년과,N20,113,166,190,6032110,4552070
2020,소아청소년과,N21,91,117,117,2337030,1715330
2020,소아청소년과,N22,7,9,11,437410,346240
2020,소아청소년과,N23,6,6,6,189210,140010
2020,소아청소년과,N25,7,7,7,112380,80080
2020,소아청소년과,N26,3,5,5,250540,185040
2020,소아청소년과,N27,42,51,51,802140,632040
2020,소아청소년과,N28,53,67,76,2776490,2319630
2020,소아청소년과,N29,14,16,16,290620,237320
2020,소아청소년과,N30,31555,54333,54936,1064926400,819570250
2020,소아청소년과,N31,2579,4671,4671,69411270,54539770
2020,소아청소년과,N32,411,655,655,11741650,9183530
2020,소아청소년과,N33,9,9,9,154120,114920
2020,소아청소년과,N34,4561,6917,6921,118045360,90439150
2020,소아청소년과,N35,2,2,2,33210,24910
2020,소아청소년과,N36,19,20,20,340040,265440
2020,소아청소년과,N37,316,498,498,8025630,6207830
2020,소아청소년과,N39,45804,75140,77193,1787141800,1447742040
2020,소아청소년과,N40,4042,13062,13062,177030210,144277970
2020,소아청소년과,N41,147,281,281,4136490,3274190
2020,소아청소년과,N42,88,184,184,2367280,1889480
2020,소아청소년과,N43,509,588,582,13717920,12187020
2020,소아청소년과,N44,49,50,50,845830,646130
2020,소아청소년과,N45,289,375,374,6478810,4785910
2020,소아청소년과,N47,413,765,763,27420410,21622810
2020,소아청소년과,N48,21538,27620,27615,462210520,363513980
2020,소아청소년과,N49,40,49,49,824200,647600
2020,소아청소년과,N50,49,121,121,1863760,1406360
2020,소아청소년과,N51,299,400,400,6817610,5305510
2020,소아청소년과,N60,55,69,75,1774600,1308010
2020,소아청소년과,N61,393,542,542,8736910,6174610
2020,소아청소년과,N62,726,824,818,17566480,12757780
2020,소아청소년과,N63,190,205,205,3300900,2442100
2020,소아청소년과,N64,656,742,740,13124730,9607130
2020,소아청소년과,N70,91,161,161,16603300,11539510
2020,소아청소년과,N71,212,432,432,37698860,26321580
2020,소아청소년과,N72,40,72,72,4138480,2902160
2020,소아청소년과,N73,99,159,172,3995340,2938960
2020,소아청소년과,N74,55,131,131,8671480,5960630
2020,소아청소년과,N75,5,19,19,783050,553550
2020,소아청소년과,N76,5032,7057,7056,142217430,107008690
2020,소아청소년과,N77,189,290,290,4234270,3148970
2020,소아청소년과,N80,39,136,136,2289550,1610050
2020,소아청소년과,N81,7,10,10,254210,198010
2020,소아청소년과,N82,1,1,1,14060,9860
2020,소아청소년과,N83,47,59,59,3791940,2466160
2020,소아청소년과,N84,20,30,30,1562710,1109510
2020,소아청소년과,N85,11,36,36,1808110,1252280
2020,소아청소년과,N86,3,3,3,387470,271370
2020,소아청소년과,N87,67,152,152,17742000,12429400
2020,소아청소년과,N88,3,4,4,217880,152780
2020,소아청소년과,N89,57,69,69,1367860,1181660
2020,소아청소년과,N90,170,201,201,3389050,2869550
2020,소아청소년과,N91,441,755,754,72228230,50009070
2020,소아청소년과,N92,262,430,428,30455480,21230620
2020,소아청소년과,N93,559,1203,1203,126848700,88099040
2020,소아청소년과,N94,11746,17236,17236,282683910,199625210
2020,소아청소년과,N95,2438,7865,7865,140710020,101875940
2020,소아청소년과,N96,6,60,60,794360,558760
2020,소아청소년과,N97,194,1625,1625,22822180,16279280
2020,소아청소년과,N98,3,4,4,63040,44240
2020,소아청소년과,N99,3,3,3,61760,43360
2020,소아청소년과,O00,1,2,2,23140,16340
2020,소아청소년과,O01,1,2,2,67810,47610
2020,소아청소년과,O02,2,2,2,257650,231950
2020,소아청소년과,O03,1,1,1,16140,11340
2020,소아청소년과,O04,1,3,3,0,0
2020,소아청소년과,O07,1,1,1,11540,8140
2020,소아청소년과,O08,7,13,13,173900,122300
2020,소아청소년과,O10,1,1,1,16140,11340
2020,소아청소년과,O13,1,2,2,27680,19480
2020,소아청소년과,O20,8,33,33,1211910,1022510
2020,소아청소년과,O21,15,27,27,405380,302780
2020,소아청소년과,O22,1,1,1,16140,11340
2020,소아청소년과,O24,7,10,10,191520,134520
2020,소아청소년과,O25,1,2,2,37350,26250
2020,소아청소년과,O26,16,42,42,594720,421520
2020,소아청소년과,O28,3,3,3,43820,30820
2020,소아청소년과,O34,2,2,2,38750,27250
2020,소아청소년과,O35,1,1,1,51890,36390
2020,소아청소년과,O48,1,1,1,20140,14140
2020,소아청소년과,O60,1,1,1,20140,14140
2020,소아청소년과,O70,1,1,1,16140,11340
2020,소아청소년과,O85,1,1,1,16140,11340
2020,소아청소년과,O86,2,2,2,38750,27250
2020,소아청소년과,O87,1,1,1,16140,11340
2020,소아청소년과,O90,2,2,2,27680,19480
2020,소아청소년과,O91,277,376,376,6036850,4248250
2020,소아청소년과,O92,421,454,454,7443050,5230750
2020,소아청소년과,O94,2,11,11,157080,110180
2020,소아청소년과,O99,16,32,32,681250,533950
2020,소아청소년과,P00,2,2,2,148090,137190
2020,소아청소년과,P01,2,2,2,37840,36040
2020,소아청소년과,P02,2,3,3,171880,163380
2020,소아청소년과,P03,57,112,112,1977320,1884520
2020,소아청소년과,P05,159,617,615,95968090,68072890
2020,소아청소년과,P07,323,1576,1575,24385990,23137490
2020,소아청소년과,P08,7,7,7,140810,133910
2020,소아청소년과,P10,2,2,2,33310,32410
2020,소아청소년과,P11,1,1,1,15490,14790
2020,소아청소년과,P12,223,268,267,5135030,4887130
2020,소아청소년과,P13,190,253,253,6245300,5942600
2020,소아청소년과,P14,2,2,2,36820,35020
2020,소아청소년과,P15,7,7,7,123430,117430
2020,소아청소년과,P21,3,3,3,57510,52810
2020,소아청소년과,P22,198,600,600,9581430,8883230
2020,소아청소년과,P23,10,25,25,557070,408270
2020,소아청소년과,P24,9,10,10,190760,178760
2020,소아청소년과,P27,10,30,30,11469130,10878530
2020,소아청소년과,P28,205,246,246,4458690,4220590
2020,소아청소년과,P29,26,31,31,619890,585790
2020,소아청소년과,P35,4,4,4,81720,64720
2020,소아청소년과,P36,72,76,76,1528230,1456530
2020,소아청소년과,P37,16,20,20,327850,283950
2020,소아청소년과,P38,5513,11007,11005,250698980,238456180
2020,소아청소년과,P39,1083,1277,1283,23939550,22734550
2020,소아청소년과,P50,1,1,1,19750,18850
2020,소아청소년과,P51,133,271,275,7977280,7556630
2020,소아청소년과,P52,1,1,1,18410,17510
2020,소아청소년과,P54,74,77,77,1520870,1447470
2020,소아청소년과,P57,2,2,2,36820,35020
2020,소아청소년과,P58,29,37,37,731460,694060
2020,소아청소년과,P59,9824,28277,28432,688197910,655555240
2020,소아청소년과,P61,29,35,35,815150,760750
2020,소아청소년과,P70,2,2,2,38210,36410
2020,소아청소년과,P71,5,5,5,90610,86210
2020,소아청소년과,P72,46,56,56,1931880,1837580
2020,소아청소년과,P74,23,28,28,1528540,1453240
2020,소아청소년과,P76,5,6,6,112340,106940
2020,소아청소년과,P78,368,462,462,8307240,7878040
2020,소아청소년과,P80,2,2,2,190860,181360
2020,소아청소년과,P81,90,96,94,1706180,1625480
2020,소아청소년과,P83,2437,4028,4024,94841060,89939360
2020,소아청소년과,P90,43,46,46,836330,796130
2020,소아청소년과,P91,196,285,285,5309690,5053590
2020,소아청소년과,P92,2448,2759,2757,52206130,49491430
2020,소아청소년과,P94,9,9,9,144420,138220
2020,소아청소년과,P96,83,108,108,1953330,1859130
2020,소아청소년과,Q02,34,37,36,558480,512980
2020,소아청소년과,Q03,85,103,103,1904720,1800820
2020,소아청소년과,Q04,4,7,7,119850,106750
2020,소아청소년과,Q05,66,73,73,1292970,1207770
2020,소아청소년과,Q06,220,263,263,6699450,6281250
2020,소아청소년과,Q07,7,12,12,165200,142500
2020,소아청소년과,Q10,137,153,152,2699810,2523910
2020,소아청소년과,Q11,4,4,4,71110,64910
2020,소아청소년과,Q12,1,1,1,20140,16140
2020,소아청소년과,Q13,1,1,1,18410,17510
2020,소아청소년과,Q14,1,1,1,11540,8140
2020,소아청소년과,Q15,5,7,7,238310,221610
2020,소아청소년과,Q16,3,3,3,55230,52530
2020,소아청소년과,Q17,315,390,390,7509770,6954770
2020,소아청소년과,Q18,161,246,244,3965050,3277550
2020,소아청소년과,Q20,25,66,66,1253340,1127140
2020,소아청소년과,Q21,1351,2087,2082,54691960,49718060
2020,소아청소년과,Q22,58,97,97,2314370,1986070
2020,소아청소년과,Q23,21,57,57,1978370,1757670
2020,소아청소년과,Q24,134,163,163,2828190,2504090
2020,소아청소년과,Q25,509,793,793,20522780,19268480
2020,소아청소년과,Q26,6,22,22,646120,574520
2020,소아청소년과,Q27,11,14,14,500420,467520
2020,소아청소년과,Q28,8,14,14,204670,161470
2020,소아청소년과,Q30,14,17,17,541360,430560
2020,소아청소년과,Q31,188,213,212,4015460,3808660
2020,소아청소년과,Q32,25,44,44,796010,754710
2020,소아청소년과,Q33,6,6,6,97480,77480
2020,소아청소년과,Q34,1,1,1,12970,12370
2020,소아청소년과,Q35,52,65,61,1019090,894390
2020,소아청소년과,Q36,20,21,21,348480,283780
2020,소아청소년과,Q37,10,11,11,245980,222080
2020,소아청소년과,Q38,15290,21241,21239,1052767370,983423970
2020,소아청소년과,Q39,4,4,4,114710,109110
2020,소아청소년과,Q40,83,93,93,3552530,3373830
2020,소아청소년과,Q41,3,3,3,187900,178600
2020,소아청소년과,Q42,8,12,12,189060,159660
2020,소아청소년과,Q43,33,39,37,644060,551260
2020,소아청소년과,Q44,14,32,32,925950,786650
2020,소아청소년과,Q45,2,3,3,49390,44190
2020,소아청소년과,Q50,2,3,2,37750,26550
2020,소아청소년과,Q51,1,2,2,189590,132790
2020,소아청소년과,Q52,395,535,535,29122590,26035090
2020,소아청소년과,Q53,587,707,695,12920730,11126230
2020,소아청소년과,Q54,51,55,54,1163490,1070290
2020,소아청소년과,Q55,199,259,255,4202210,3518510
2020,소아청소년과,Q56,4,5,5,79830,76030
2020,소아청소년과,Q60,6,9,9,292580,218580
2020,소아청소년과,Q61,39,47,47,2181430,1695330
2020,소아청소년과,Q62,70,86,89,5622050,5190340
2020,소아청소년과,Q63,15,16,16,268670,241870
2020,소아청소년과,Q64,12,14,13,236180,203580
2020,소아청소년과,Q65,732,876,862,15017700,14109300
2020,소아청소년과,Q66,322,348,344,5858450,4908350
2020,소아청소년과,Q67,2204,2567,2540,59874240,55730340
2020,소아청소년과,Q68,841,966,947,16863480,15853780
2020,소아청소년과,Q69,44,54,53,911750,836550
2020,소아청소년과,Q70,36,47,47,871150,787150
2020,소아청소년과,Q71,1,1,1,12130,9630
2020,소아청소년과,Q72,7,7,7,175360,143060
2020,소아청소년과,Q74,195,232,229,3746970,3088670
2020,소아청소년과,Q75,409,495,488,8127910,7595610
2020,소아청소년과,Q76,377,417,414,7596590,7038490
2020,소아청소년과,Q77,14,17,17,280410,237210
2020,소아청소년과,Q78,6,9,9,158980,133780
2020,소아청소년과,Q79,91,101,101,1799350,1671350
2020,소아청소년과,Q80,13,18,18,294010,218410
2020,소아청소년과,Q81,19,58,58,1405080,1148480
2020,소아청소년과,Q82,405,464,462,8402870,7432570
2020,소아청소년과,Q83,26,35,34,649300,527800
2020,소아청소년과,Q84,19,22,22,731210,592310
2020,소아청소년과,Q85,206,263,261,4353200,3710800
2020,소아청소년과,Q87,47,135,135,6184560,5555760
2020,소아청소년과,Q89,40,55,70,1780490,1520330
2020,소아청소년과,Q90,99,344,344,6772260,6009160
2020,소아청소년과,Q91,1,9,9,139100,125500
2020,소아청소년과,Q92,2,3,3,558120,478520
2020,소아청소년과,Q93,36,100,100,1391870,1253870
2020,소아청소년과,Q96,7,10,10,993740,892540
2020,소아청소년과,Q97,1,1,1,18410,17510
2020,소아청소년과,Q98,5,21,21,305830,270130
2020,소아청소년과,Q99,14,22,22,384460,350960
2020,소아청소년과,R00,1364,1783,1789,32076930,23877540
2020,소아청소년과,R01,3028,3605,3571,71700900,64341600
2020,소아청소년과,R03,327,387,387,6680270,4922770
2020,소아청소년과,R04,5506,6400,6399,128616210,98832320
2020,소아청소년과,R05,3003,5067,5065,78692270,62227370
2020,소아청소년과,R06,4702,10084,10081,159229460,128204030
2020,소아청소년과,R07,5796,6821,6802,127745120,93456080
2020,소아청소년과,R09,6632,10898,10898,166836310,128099840
2020,소아청소년과,R10,70748,94724,94743,1836045860,1382583220
2020,소아청소년과,R11,96057,125242,125345,2090084260,1598410420
2020,소아청소년과,R12,1919,2620,2620,40036930,29218930
2020,소아청소년과,R13,71,101,112,3172940,2748230
2020,소아청소년과,R14,678,785,785,13559550,10222450
2020,소아청소년과,R15,38,41,40,668750,523050
2020,소아청소년과,R16,12,12,12,529020,457720
2020,소아청소년과,R17,608,769,767,17122780,15259280
2020,소아청소년과,R18,5,5,5,112580,86080
2020,소아청소년과,R19,1116,1618,1615,26343770,21748370
2020,소아청소년과,R20,87,98,98,1604420,1224120
2020,소아청소년과,R21,15029,18454,18452,303177230,250677090
2020,소아청소년과,R22,1221,1398,1386,24223490,19647590
2020,소아청소년과,R23,1527,1708,1699,32582460,26032070
2020,소아청소년과,R25,844,1054,1050,17384650,13889150
2020,소아청소년과,R26,779,887,882,14734910,11997810
2020,소아청소년과,R27,5,6,6,100910,81710
2020,소아청소년과,R29,427,516,516,8773530,6839230
2020,소아청소년과,R30,723,952,950,18899130,14699630
2020,소아청소년과,R31,1342,1796,1790,36276030,27656510
2020,소아청소년과,R32,748,1470,1462,22746730,18027530
2020,소아청소년과,R33,66,71,70,1208690,941590
2020,소아청소년과,R34,44,49,49,893720,714810
2020,소아청소년과,R35,3514,5220,5203,86964370,66650370
2020,소아청소년과,R36,29,35,35,590660,502160
2020,소아청소년과,R39,703,852,852,16403600,12983500
2020,소아청소년과,R40,22,23,23,421160,328360
2020,소아청소년과,R41,260,610,609,8535600,6934300
2020,소아청소년과,R42,12009,15823,15824,318166830,235465470
2020,소아청소년과,R43,29,32,32,518090,388690
2020,소아청소년과,R44,56,76,75,1975020,1530420
2020,소아청소년과,R45,914,1148,1148,22365510,18641110
2020,소아청소년과,R46,94,129,129,2461140,1938640
2020,소아청소년과,R47,1352,2360,2356,39693530,31545930
2020,소아청소년과,R48,7,7,7,184560,144360
2020,소아청소년과,R49,1015,1163,1163,27616640,20776140
2020,소아청소년과,R50,65424,97850,98770,1924137350,1566093680
2020,소아청소년과,R51,30416,40481,40468,640862800,466732860
2020,소아청소년과,R52,6991,12571,12582,208704930,157569540
2020,소아청소년과,R53,771,955,955,18665660,13616460
2020,소아청소년과,R54,30,44,44,681160,607960
2020,소아청소년과,R55,604,680,678,14647830,10743190
2020,소아청소년과,R56,1128,1550,1616,42539290,36114520
2020,소아청소년과,R57,29,46,46,656390,509890
2020,소아청소년과,R58,41,45,45,836370,659370
2020,소아청소년과,R59,991,1263,1268,21414500,16666720
2020,소아청소년과,R60,1666,3010,3008,54265860,40686290
2020,소아청소년과,R61,146,170,170,2850520,2109320
2020,소아청소년과,R62,5527,15766,15695,369728940,287061180
2020,소아청소년과,R63,2635,3234,3230,70605390,55558800
2020,소아청소년과,R64,7,12,12,159550,132750
2020,소아청소년과,R65,6,8,8,140320,113620
2020,소아청소년과,R68,142051,166555,166366,2863377980,2035703680
2020,소아청소년과,R69,90,91,91,1490960,1200160
2020,소아청소년과,R71,3,3,3,42350,31150
2020,소아청소년과,R72,81,102,101,4700300,3589800
2020,소아청소년과,R73,1810,2347,2347,52302340,39770140
2020,소아청소년과,R74,42,50,50,1487350,1099050
2020,소아청소년과,R76,117,198,196,4476210,2855770
2020,소아청소년과,R77,9,11,11,177020,136120
2020,소아청소년과,R78,192,295,295,4450320,3617520
2020,소아청소년과,R79,14,15,15,387350,289150
2020,소아청소년과,R80,456,577,582,13112390,9935880
2020,소아청소년과,R81,253,550,550,9201980,7063380
2020,소아청소년과,R82,629,774,773,14089810,11134810
2020,소아청소년과,R83,1,1,1,14900,14900
2020,소아청소년과,R84,5,5,5,85660,75360
2020,소아청소년과,R85,1,1,1,20140,14140
2020,소아청소년과,R86,3,3,3,32280,22680
2020,소아청소년과,R87,39,69,69,7594560,5336060
2020,소아청소년과,R89,8,10,10,168680,145680
2020,소아청소년과,R90,2,2,2,29950,25650
2020,소아청소년과,R91,12,14,13,233720,172620
2020,소아청소년과,R92,2,2,2,47850,33550
2020,소아청소년과,R93,19,23,23,450500,390100
2020,소아청소년과,R94,969,1375,1379,53821080,39444500
2020,소아청소년과,S00,27880,34451,34446,660683170,532774890
2020,소아청소년과,S01,10300,15536,15519,322548140,254092170
2020,소아청소년과,S02,186,207,207,4320190,3620890
2020,소아청소년과,S03,204,246,246,4175670,3158470
2020,소아청소년과,S04,6,10,10,195550,174950
2020,소아청소년과,S05,193,214,212,3749130,3013130
2020,소아청소년과,S06,1568,1692,1689,35280870,30511870
2020,소아청소년과,S07,244,362,362,7855790,6283730
2020,소아청소년과,S08,13,18,18,364150,279050
2020,소아청소년과,S09,952,1272,1271,24553930,20318120
2020,소아청소년과,S10,402,451,451,8371410,6561090
2020,소아청소년과,S11,215,325,324,8386270,6259870
2020,소아청소년과,S13,1527,2533,2530,40124930,29787030
2020,소아청소년과,S14,12,34,34,491310,354210
2020,소아청소년과,S15,2,2,2,36020,28820
2020,소아청소년과,S16,27,36,36,493900,363500
2020,소아청소년과,S19,60,67,70,3252150,2656510
2020,소아청소년과,S20,522,683,683,13040670,10050200
2020,소아청소년과,S21,96,209,209,4274780,3219680
2020,소아청소년과,S22,56,86,87,1973780,1482430
2020,소아청소년과,S23,664,1053,1053,18874160,14408560
2020,소아청소년과,S25,1,1,1,17070,13570
2020,소아청소년과,S26,1,3,3,61150,42950
2020,소아청소년과,S27,4,4,4,66230,51130
2020,소아청소년과,S28,1,1,1,16140,11340
2020,소아청소년과,S29,7,8,8,134690,112890
2020,소아청소년과,S30,1098,1505,1505,28888320,22774860
2020,소아청소년과,S31,581,881,881,17350630,13367130
2020,소아청소년과,S32,15,22,36,1817390,1427910
2020,소아청소년과,S33,3980,9759,9761,158952230,123274280
2020,소아청소년과,S34,5,7,7,109090,79190
2020,소아청소년과,S35,3,17,17,272650,245350
2020,소아청소년과,S36,3,3,3,67610,58010
2020,소아청소년과,S37,8,10,10,148260,116060
2020,소아청소년과,S38,7,9,9,162670,119470
2020,소아청소년과,S39,11,20,20,406550,318650
2020,소아청소년과,S40,525,789,788,14999900,11507820
2020,소아청소년과,S41,215,435,435,9092940,6933240
2020,소아청소년과,S42,140,204,222,5365820,4598560
2020,소아청소년과,S43,1708,3275,3275,57882500,44209980
2020,소아청소년과,S45,5,7,7,147950,105550
2020,소아청소년과,S46,153,246,246,5535410,4069360
2020,소아청소년과,S47,2,2,2,27680,19480
2020,소아청소년과,S49,14,20,20,376210,282910
2020,소아청소년과,S50,2222,3146,3143,63459990,48169230
2020,소아청소년과,S51,1051,1938,1943,42449410,32001470
2020,소아청소년과,S52,47,101,99,2013290,1477170
2020,소아청소년과,S53,2315,3000,2998,153413040,122728480
2020,소아청소년과,S54,3,4,4,67320,56720
2020,소아청소년과,S55,4,4,4,145560,102160
2020,소아청소년과,S56,12,18,18,433880,320880
2020,소아청소년과,S57,13,23,23,479720,343320
2020,소아청소년과,S59,20,33,33,712190,562690
2020,소아청소년과,S60,9284,12227,12241,286678340,219684760
2020,소아청소년과,S61,8656,14691,14686,317722640,239390900
2020,소아청소년과,S62,145,208,208,4884020,3650020
2020,소아청소년과,S63,1340,1963,1961,44143170,33019210
2020,소아청소년과,S64,3,7,7,90910,65610
2020,소아청소년과,S65,306,461,461,9955300,7567150
2020,소아청소년과,S66,139,179,179,3795530,2860130
2020,소아청소년과,S67,151,220,219,4677650,3537450
2020,소아청소년과,S68,3,4,4,107610,75510
2020,소아청소년과,S69,271,390,390,8635570,6619970
2020,소아청소년과,S70,758,909,909,17772500,13511680
2020,소아청소년과,S71,195,326,326,6981050,5102170
2020,소아청소년과,S72,10,15,15,415030,347830
2020,소아청소년과,S73,323,451,438,7790630,6527930
2020,소아청소년과,S74,1,3,3,4230,3030
2020,소아청소년과,S75,4,4,4,57810,44910
2020,소아청소년과,S76,39,51,51,978350,734750
2020,소아청소년과,S77,4,5,5,85140,68740
2020,소아청소년과,S79,10,21,21,506130,372430
2020,소아청소년과,S80,5790,9058,9074,188204370,141524510
2020,소아청소년과,S81,2905,5529,5525,119275060,87685860
2020,소아청소년과,S82,28,39,49,2105880,1797700
2020,소아청소년과,S83,1016,2069,2069,39929500,29667600
2020,소아청소년과,S84,1,1,1,11560,10060
2020,소아청소년과,S85,10,14,14,261270,198470
2020,소아청소년과,S86,26,53,53,984810,698910
2020,소아청소년과,S87,97,157,157,3241550,2367810
2020,소아청소년과,S89,101,169,169,3487530,2602550
2020,소아청소년과,S90,5298,7087,7084,156121590,120493030
2020,소아청소년과,S91,3215,5454,5452,116477200,88222920
2020,소아청소년과,S92,79,109,116,3734590,2835270
2020,소아청소년과,S93,1723,2491,2491,46769120,34964520
2020,소아청소년과,S94,1,1,1,16140,11340
2020,소아청소년과,S95,43,55,55,1081430,831330
2020,소아청소년과,S96,52,88,88,1656900,1291300
2020,소아청소년과,S97,89,147,147,2993900,2241600
2020,소아청소년과,S99,112,163,163,3352760,2515360
2020,소아청소년과,T00,5401,9701,9706,188952300,148181650
2020,소아청소년과,T01,1546,2339,2339,48101850,37754020
2020,소아청소년과,T02,8,35,35,705190,511990
2020,소아청소년과,T03,142,171,171,2936040,2234240
2020,소아청소년과,T04,8,19,19,388170,274170
2020,소아청소년과,T05,3,3,3,117290,82190
2020,소아청소년과,T06,11,15,15,306760,229660
2020,소아청소년과,T07,4,4,4,122500,88100
2020,소아청소년과,T08,2,2,2,51880,41080
2020,소아청소년과,T09,253,371,371,7854600,5978010
2020,소아청소년과,T10,35,55,55,1672440,1240740
2020,소아청소년과,T11,146,228,228,4867320,3681490
2020,소아청소년과,T12,2,2,2,46980,35480
2020,소아청소년과,T13,496,831,831,17034460,12726570
2020,소아청소년과,T14,36247,50128,50128,1006218490,791140710
2020,소아청소년과,T15,200,231,231,6827010,5039450
2020,소아청소년과,T16,8676,9944,9942,306962520,241745950
2020,소아청소년과,T17,5246,5604,5600,157412880,121924580
2020,소아청소년과,T18,1258,1376,1373,29632740,24410340
2020,소아청소년과,T19,6,9,9,260350,194750
2020,소아청소년과,T20,595,1104,1101,39709420,29945560
2020,소아청소년과,T21,786,1735,1735,59484400,44194280
2020,소아청소년과,T22,1277,3367,3367,124224890,90708600
2020,소아청소년과,T23,8302,18072,18056,711593870,541318370
2020,소아청소년과,T24,1198,3553,3551,129192530,96010140
2020,소아청소년과,T25,1022,2817,2817,111258530,83106240
2020,소아청소년과,T26,16,27,27,824820,649620
2020,소아청소년과,T27,2,2,2,37210,27710
2020,소아청소년과,T28,30,35,35,613120,486720
2020,소아청소년과,T29,325,658,658,25058650,19154950
2020,소아청소년과,T30,5016,9804,9814,405959100,311969950
2020,소아청소년과,T31,195,368,368,14286190,10909890
2020,소아청소년과,T33,67,87,87,1664040,1259910
2020,소아청소년과,T35,16,20,20,450880,321180
2020,소아청소년과,T36,2,2,2,29200,25900
2020,소아청소년과,T37,1,1,1,21070,16670
2020,소아청소년과,T39,1,1,1,16140,11340
2020,소아청소년과,T42,1,1,3,246300,226630
2020,소아청소년과,T44,1,1,1,13340,9340
2020,소아청소년과,T45,5,5,5,82760,68260
2020,소아청소년과,T47,3,3,3,58300,44700
2020,소아청소년과,T48,5,5,5,86010,68210
2020,소아청소년과,T49,19,20,20,426080,348370
2020,소아청소년과,T50,13,14,14,236460,203360
2020,소아청소년과,T51,5,6,6,119090,85190
2020,소아청소년과,T52,3,3,3,74580,64880
2020,소아청소년과,T55,3,3,3,59220,46920
2020,소아청소년과,T58,1,1,1,20140,16140
2020,소아청소년과,T59,1,1,1,16140,11340
2020,소아청소년과,T60,3,3,3,50690,40190
2020,소아청소년과,T61,3,3,3,53350,39050
2020,소아청소년과,T62,11,12,12,406090,371790
2020,소아청소년과,T63,2162,2620,2620,42650700,33111300
2020,소아청소년과,T64,1,1,1,16140,11340
2020,소아청소년과,T65,42,43,43,717940,604240
2020,소아청소년과,T67,689,1171,1173,20723230,15638210
2020,소아청소년과,T68,28,32,32,639020,511520
2020,소아청소년과,T69,15,16,16,261080,187680
2020,소아청소년과,T70,5,5,5,81630,58930
2020,소아청소년과,T73,69,79,79,1325810,976210
2020,소아청소년과,T74,7,7,7,125360,89660
2020,소아청소년과,T75,159,185,185,3033710,2219410
2020,소아청소년과,T78,4463,6798,6805,263505280,209115290
2020,소아청소년과,T79,3474,5037,5037,106028550,82100900
2020,소아청소년과,T80,5,5,5,307910,223110
2020,소아청소년과,T81,172,234,234,4217220,3333160
2020,소아청소년과,T82,4,6,6,81310,65110
2020,소아청소년과,T85,2,2,2,32280,22680
2020,소아청소년과,T88,231,264,264,4819210,4043510
2020,소아청소년과,T90,14,18,18,368920,296320
2020,소아청소년과,T91,8,16,16,385110,286910
2020,소아청소년과,T92,40,47,47,1177920,942310
2020,소아청소년과,T93,22,27,27,481040,344540
2020,소아청소년과,T94,1,1,1,18410,17510
2020,소아청소년과,T95,30,39,39,893680,653480
2020,소아청소년과,T98,5,5,5,103040,80240
2020,소아청소년과,U07,4,5,5,91100,69200
2020,소아청소년과,Z00,9257,10825,10814,189163010,155030330
2020,소아청소년과,Z01,180,192,191,5946530,4480930
2020,소아청소년과,Z02,25,33,33,317640,244840
2020,소아청소년과,Z03,1818,2258,2252,40852890,34658490
2020,소아청소년과,Z04,366,396,396,6838850,5533710
2020,소아청소년과,Z08,1,1,1,11540,10040
2020,소아청소년과,Z09,8,8,8,129200,99600
2020,소아청소년과,Z10,43,44,45,415910,315310
2020,소아청소년과,Z11,3,3,3,58860,41260
2020,소아청소년과,Z13,119,129,127,6434020,5666920
2020,소아청소년과,Z20,158,215,215,5688680,4157560
2020,소아청소년과,Z22,4,5,5,85320,67520
2020,소아청소년과,Z23,199,207,206,5294630,4052230
2020,소아청소년과,Z24,137,185,185,2877940,2402640
2020,소아청소년과,Z25,509,574,574,9444650,7408350
2020,소아청소년과,Z26,7661,11101,11097,200018170,167113490
2020,소아청소년과,Z27,1728,2947,2947,46336860,37643060
2020,소아청소년과,Z28,31,32,32,270880,214880
2020,소아청소년과,Z29,738,854,854,14348880,11603780
2020,소아청소년과,Z30,63,69,69,1223770,859570
2020,소아청소년과,Z31,19,105,105,906610,643710
2020,소아청소년과,Z32,5,5,5,275980,193380
2020,소아청소년과,Z33,5,12,12,185430,130130
2020,소아청소년과,Z34,61,117,117,12965340,11669740
2020,소아청소년과,Z35,10,37,37,529850,372750
2020,소아청소년과,Z37,1,1,1,16150,14550
2020,소아청소년과,Z38,41,43,43,2098560,1992560
2020,소아청소년과,Z39,13,17,17,296580,227580
